Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Number_of_Records,Other_Sales,Publisher,Rating,User_Count,User_Score,Year_of_Release
74,8.6,Next Level Games,1104K,Action,4590000,889K,1459K,Luigi's Mansion: Dark Moon,1,0K,Nintendo,E,458,8.4,2013
83,9.1,Turn 10,1104K,Racing,4570000,0K,1459K,Forza Motorsport 4,1,0K,Microsoft Game Studios,E,617,8.2,2011
0,0,Sega,3312K,Sports,7990000,444K,2917K,Mario & Sonic at the Olympic Winter Games,1,491K,Sega,T,0,0,2009
103,8.225,EA Tiburon,0K,Sports,6900000,0K,5835K,Madden NFL 2005,1,0K,Electronic Arts,E,116,7.7,2004
0,0,Activision,0K,Platform,4500000,0K,2917K,Pitfall!,1,0K,Activision,T,0,0,1981
215,7.8,EA Sports,0K,Sports,10010000,0K,7293K,Madden NFL 07,1,491K,Electronic Arts,E,266,7.411111111,2006
101,8.4,343 Industries,1104K,Shooter,4480000,0K,1459K,Halo 5: Guardians,1,0K,Microsoft Game Studios,T,2438,6.4,2015
68,7.7,Treyarch,2208K,Action,8400000,0K,4376K,Spider-Man: The Movie,1,0K,Activision,E,63,7.566666667,2002
0,0,Enix Corporation,0K,Role-Playing,5930000,5334K,0K,Dragon Quest VII: Warriors of Eden,1,0K,Enix Corporation,RP,0,0,2000
115,7.6,Infinity Ward,2208K,Shooter,7020000,0K,2917K,Call of Duty: Infinite Warfare,1,491K,Activision,M,1859,3.166666667,2016
75,9.4,SCE Santa Monica,1104K,Action,4450000,0K,1459K,God of War,1,0K,Sony Computer Entertainment,M,997,8.9,2005
88,8.1,Nintendo,1104K,Shooter,4430000,1333K,1459K,Splatoon,1,0K,Nintendo,E10+,1184,8.5,2015
61,7.7,Nintendo,1104K,Misc,4420000,444K,1459K,Nintendo Land,1,0K,Nintendo,E10+,471,7.9,2012
113,9.16,Neversoft Entertainment,2208K,Sports,8050000,0K,4376K,Tony Hawk's Pro Skater 3,1,491K,Activision,T,384,8.24,2001
62,7.94,Konami,2208K,Sports,5530000,1333K,0K,Winning Eleven: Pro Evolution Soccer 2007,1,491K,Konami Digital Entertainment,E,92,7.9,2006
189,9.366666667,Bethesda Softworks,1104K,Role-Playing,7730000,0K,4376K,The Elder Scrolls IV: Oblivion,1,491K,Take-Two Interactive,M,4167,8.266666667,2006
0,0,Nintendo,0K,Adventure,4380000,1333K,1459K,Zelda II: The Adventure of Link,1,0K,Nintendo,E,0,0,1987
236,7.75,EA Canada,5520K,Racing,13770000,0K,5835K,Need for Speed: Most Wanted,1,1472K,Electronic Arts,T,1542,8.377777778,2005
111,6.12,"Ubisoft Paris, Ubisoft Montpellier",1104K,Misc,6240000,0K,2917K,Michael Jackson: The Experience,1,491K,Ubisoft,E10+,106,7.016666667,2010
70,8.6,Insomniac Games,1104K,Shooter,4340000,0K,1459K,Resistance: Fall of Man,1,491K,Sony Computer Entertainment,M,715,8.1,2006
72,4.4,Sega,1104K,Platform,7020000,0K,2917K,Sonic the Hedgehog,1,491K,Sega,T,807,4.2,1991
64,8.7,Square Enix,0K,Role-Playing,5560000,1333K,1459K,Kingdom Hearts II,1,0K,Square Enix,E10+,766,9,2005
83,9.3,Nintendo,1104K,Platform,4320000,444K,1459K,Super Mario 3D World,1,0K,Nintendo,E,1607,9,2013
0,0,Atari,0K,Shooter,5460000,0K,4376K,Asteroids,1,0K,Atari,E,0,0,1980
95,8.9,Lionhead Studios,1104K,Role-Playing,4270000,0K,1459K,Fable II,1,0K,Microsoft Game Studios,M,2423,6.5,2008
19,7.55,Mass Media,1104K,Misc,6060000,0K,4376K,Namco Museum,1,0K,Namco Bandai Games,E,11,6.65,2001
177,9.133333333,Rocksteady Studios,2208K,Action,8030000,0K,4376K,Batman: Arkham Asylum,1,491K,Eidos Interactive,T,3938,8.766666667,2009
68,9.1,KCEJ,0K,Action,4230000,444K,1459K,Metal Gear Solid 3: Snake Eater,1,1472K,Konami Digital Entertainment,M,955,9.3,2004
136,8,Ubisoft Montreal,3312K,Action,9150000,0K,2917K,Assassin's Creed: Revelations,1,982K,Ubisoft,M,1948,7.366666667,2011
59,8.5,Ready at Dawn,0K,Platform,4210000,0K,1459K,Daxter,1,491K,Sony Computer Entertainment,E10+,109,8.7,2006
0,0,Activision,2208K,Strategy,4210000,0K,1459K,Warcraft II: Tides of Darkness,1,0K,Activision,T,0,0,1995
88,7.9,EA Canada,2208K,Sports,5060000,0K,0K,FIFA Soccer 06,1,491K,Electronic Arts,E,89,7.666666667,2005
32,8,"SCEE, Zoe Mode",2208K,Misc,4200000,0K,0K,EyeToy Play,1,491K,Sony Computer Entertainment,E,22,7.5,2003
67,8,Polyphony Digital,1104K,Racing,4190000,444K,0K,Gran Turismo 5 Prologue,1,491K,Sony Computer Entertainment,E,120,7.1,2007
92,6.075,Palcom,1104K,Action,6660000,0K,4376K,Teenage Mutant Ninja Turtles,1,0K,Palcom,RP,56,8.475,1989
161,9.266666667,Capcom,1104K,Fighting,7230000,444K,2917K,Street Fighter IV,1,491K,Capcom,T,974,7.533333333,2009
0,0,Nintendo,0K,Racing,4160000,1333K,1459K,Excitebike,1,0K,Nintendo,E,0,0,1984
0,0,Hasbro Interactive,0K,Action,6360000,0K,5835K,Frogger,1,0K,Hasbro Interactive,E,0,0,1997
54,9.3,EA Sports,0K,Sports,5280000,0K,2917K,Madden NFL 2003,1,491K,Electronic Arts,E,98,8.166666667,2002
48,9.15,Valve Software,0K,Shooter,4720000,0K,2917K,Half-Life,1,0K,Vivendi Games,M,3255,8.85,1997
0,0,Nintendo,0K,Platform,7030000,2222K,2917K,Super Mario World 2: Yoshi's Island,1,0K,Nintendo,E,0,0,1995
0,0,Electronic Arts,3312K,Sports,6370000,0K,1459K,FIFA Soccer 07,1,982K,Electronic Arts,E,0,0,2006
0,0,Capcom,0K,Fighting,4100000,1778K,0K,Street Fighter II Turbo,1,0K,Capcom,T,0,0,1992
46,9.1,Blizzard Entertainment,1104K,Role-Playing,4090000,0K,1459K,World of Warcraft: The Burning Crusade,1,0K,Activision,T,785,7.9,2007
122,8.766666667,EA DICE,2208K,Shooter,6710000,0K,1459K,Battlefield 1,1,491K,Electronic Arts,M,2386,8.066666667,2016
70,9.3,SCE Santa Monica,0K,Action,4070000,0K,1459K,God of War II,1,1472K,Sony Computer Entertainment,M,709,8.9,2007
19,8.9,Konami,2208K,Sports,4500000,889K,0K,World Soccer Winning Eleven 9,1,491K,Konami Digital Entertainment,E,32,8.05,2005
177,8.333333333,Obsidian Entertainment,2208K,Role-Playing,8330000,0K,4376K,Fallout: New Vegas,1,491K,Bethesda Softworks,M,4015,8.166666667,2010
66,9,Turn 10,1104K,Racing,4050000,0K,1459K,Forza Motorsport 2,1,0K,Microsoft Game Studios,E,381,8.3,2007
38,5.2,Cat Daddy Games,1104K,Misc,6080000,0K,2917K,Carnival Games,1,491K,Take-Two Interactive,E,48,4.65,2007
128,7.425,Ubisoft Montreal,3312K,Action,9190000,0K,2917K,Watch Dogs,1,982K,Ubisoft,M,7873,5.55,2014
0,0,Sony Computer Entertainment,1104K,Misc,4050000,0K,1459K,Namco Museum Vol.3,1,0K,Sony Computer Entertainment,RP,0,0,1996
25,8.5,Namco,1104K,Fighting,4050000,444K,1459K,Tekken Tag Tournament,1,0K,Namco Bandai Games,T,117,8.5,2000
115,8.233333333,Ubisoft Montreal,3312K,Shooter,8490000,0K,1459K,Far Cry 4,1,982K,Ubisoft,M,3322,7.24,2014
0,0,Nintendo,0K,Shooter,4030000,444K,1459K,Star Fox 64,1,0K,Nintendo,E,0,0,1997
0,0,Nintendo,0K,Sports,6130000,3111K,1459K,Golf,1,0K,Nintendo,E,0,0,1984
131,8.9,Valve Software,1104K,Shooter,4330000,0K,1459K,Left 4 Dead 2,1,0K,Electronic Arts,M,3211,8.55,2009
124,9.2,CD Projekt Red Studio,2208K,Role-Playing,6000000,0K,1459K,The Witcher 3: Wild Hunt,1,491K,Namco Bandai Games,M,24807,9.233333333,2015
109,7.066666667,"Ubisoft, Ubisoft Montreal",2208K,Action,8010000,0K,2917K,Assassin's Creed: Unity,1,982K,Ubisoft,M,4518,4,2014
119,8.066666667,Rocksteady Studios,1104K,Action,5570000,0K,1459K,Batman: Arkham Knight,1,491K,Warner Bros. Interactive Entertainment,M,5340,5.566666667,2015
81,9.3,Nintendo,1104K,Action,3950000,0K,1459K,The Legend of Zelda: Skyward Sword,1,0K,Nintendo,E10+,1958,8,2011
65,8.4,Level 5,1104K,Puzzle,3940000,889K,0K,Professor Layton and the Diabolical Box,1,0K,Nintendo,E10+,72,8.8,2007
0,0,Nintendo,0K,Platform,3910000,889K,1459K,Donkey Kong Land,1,0K,Nintendo,E,0,0,1994
27,8.1,EA Canada,1104K,Sports,3900000,0K,1459K,EA Sports Active,1,0K,Electronic Arts,E,39,8.7,2009
99,8.75,Neversoft Entertainment,1104K,Sports,6470000,0K,2917K,Tony Hawk's Underground,1,491K,Activision,T,180,8.5,2003
80,8.6,Capcom,0K,Role-Playing,3890000,2222K,0K,Monster Hunter 4 Ultimate,1,0K,Nintendo,T,348,8.7,2014
65,8.65,Visual Concepts,0K,Sports,8000000,0K,4376K,NBA 2K16,1,982K,Take-Two Interactive,E10+,581,5.28,2015
62,8.8,Namco,1104K,Fighting,3870000,0K,0K,Tekken 5,1,491K,Namco Bandai Games,T,229,8.6,2005
0,0,Enix Corporation,0K,Role-Playing,4680000,4445K,0K,Dragon Warrior III,1,0K,Enix Corporation,RP,0,0,1988
9,8.4,Evolution Studios,1104K,Racing,3870000,0K,1459K,MotorStorm,1,491K,Sony Computer Entertainment,T,220,7.4,2006
0,0,Nintendo,1104K,Simulation,3850000,444K,0K,Nintendogs + cats,1,0K,Nintendo,E,0,0,2011
51,9.05,KCET,1104K,Sports,3940000,889K,0K,World Soccer Winning Eleven 8 International,1,491K,Konami Digital Entertainment,E,49,8.75,2004
64,7.6,"SCEA, Zindagi Games",1104K,Sports,3840000,0K,1459K,Sports Champions,1,491K,Sony Computer Entertainment,E10+,104,7.9,2010
0,0,Sony Computer Entertainment,1104K,Misc,3840000,0K,1459K,Namco Museum Vol.1,1,0K,Sony Computer Entertainment,RP,0,0,1995
0,0,Nintendo,0K,Action,3830000,444K,1459K,The Legend of Zelda: Link's Awakening,1,0K,Nintendo,E,0,0,1992
22,5.9,"Nintendo, Namco Bandai Games",1104K,Misc,3830000,889K,0K,Flash Focus: Vision Training in Minutes a Day,1,0K,Nintendo,E,4,4,2007
130,7.966666667,Massive Entertainment,2208K,Shooter,6370000,0K,1459K,Tom Clancy's The Division,1,491K,Ubisoft,M,4021,6.566666667,2016
33,6.8,Nintendo,1104K,Misc,3790000,0K,0K,Big Brain Academy: Wii Degree,1,0K,Nintendo,E,39,6.9,2007
0,0,Virgin Interactive,1104K,Action,3820000,444K,1459K,Resident Evil Director's Cut,1,0K,Virgin Interactive,RP,0,0,1996
0,0,Nintendo,0K,Role-Playing,3770000,444K,1459K,Mario & Luigi: Bowser's Inside Story,1,0K,Nintendo,E,0,0,2009
167,7.757142857,Traveller's Tales,2208K,Action,11910000,0K,5835K,LEGO Indiana Jones: The Original Adventures,1,1963K,Activision,E10+,202,7.628571429,2008
21,7.9,Maxis,1104K,Simulation,3760000,0K,1459K,The Sims: Unleashed,1,0K,Electronic Arts,T,29,8,2002
0,0,Sony Computer Entertainment,1104K,Platform,4030000,0K,1459K,Ratchet & Clank: Size Matters,1,491K,Sony Computer Entertainment,RP,0,0,2007
66,6.166666667,Argonaut Games,3312K,Action,7640000,0K,2917K,Harry Potter and the Sorcerer's Stone,1,0K,Electronic Arts,E,156,7.383333333,2001
0,0,Sega,2208K,Sports,4900000,444K,0K,Mario & Sonic at the London 2012 Olympic Games,1,491K,Sega,T,0,0,2011
14,6.2,Eidos Interactive,0K,Action,3800000,1333K,0K,Resident Evil 3: Nemesis,1,0K,Eidos Interactive,T,44,8.3,1999
56,8.5,Intelligent Systems,0K,Platform,3710000,444K,1459K,Super Paper Mario,1,0K,Nintendo,E,417,7.9,2007
15,9.1,Insomniac Games,1104K,Platform,3710000,0K,1459K,Spyro: Year of the Dragon,1,0K,Sony Computer Entertainment,E,207,8.8,2000
115,8.54,Ubisoft,4416K,Action,13020000,0K,5835K,Assassin's Creed IV: Black Flag,1,1472K,Ubisoft,M,5103,7.766666667,2013
87,7.875,EA Canada,2208K,Sports,4890000,0K,0K,FIFA Soccer 2005,1,491K,Electronic Arts,E,90,8.15,2004
0,0,Nintendo,0K,Strategy,3700000,1333K,1459K,Pokémon Trading Card Game,1,0K,Nintendo,E,0,0,1998
0,0,Nintendo,0K,Misc,3670000,3556K,0K,Friend Collection,1,0K,Nintendo,E,0,0,2009
84,9,Neversoft Entertainment,1104K,Sports,5750000,0K,2917K,Tony Hawk's Pro Skater 4,1,0K,Activision,T,174,8.6,2002
65,6.833333333,TOSE,1104K,Simulation,5340000,0K,1459K,MySims,1,491K,Electronic Arts,E,77,6.966666667,2007
87,7.9,Rockstar Leeds,1104K,Racing,4390000,0K,1459K,Midnight Club 3: DUB Edition,1,491K,Take-Two Interactive,E10+,71,7.9,2005
17,7.7,Nintendo,1104K,Platform,3660000,444K,1459K,Banjo-Kazooie,1,0K,Nintendo,E,70,8.2,1998
42,8.2,Zipper Interactive,0K,Shooter,3650000,0K,1459K,SOCOM: U.S. Navy SEALs,1,0K,Sony Computer Entertainment,M,82,7.9,2002
35,9,Naughty Dog,0K,Platform,3640000,0K,1459K,Jak and Daxter: The Precursor Legacy,1,0K,Sony Computer Entertainment,E,312,8.7,2001
0,0,Nintendo,0K,Simulation,3630000,444K,1459K,Pokemon Snap,1,0K,Nintendo,E,0,0,1999
94,7.9,Konami,3312K,Sports,8460000,889K,0K,Pro Evolution Soccer 2008,1,3436K,Konami Digital Entertainment,E,175,7.4,2007
135,8.933333333,Capcom,1104K,Action,7560000,444K,4376K,Resident Evil 4,1,491K,Capcom,M,2022,8.566666667,2005
128,8.5,Vicarious Visions,1104K,Misc,10030000,0K,5835K,Guitar Hero: World Tour,1,1472K,Activision,T,344,7.44,2008
163,8.22,EA Sports,5520K,Sports,10700000,0K,1459K,FIFA Soccer 10,1,2454K,Electronic Arts,E,440,7,2009
110,7.8,Pandemic Studios,1104K,Shooter,5570000,0K,2917K,Star Wars: Battlefront,1,491K,LucasArts,T,1708,7.1,2004
0,0,Virgin Interactive,1104K,Shooter,3650000,0K,1459K,Doom II: Hell on Earth,1,0K,Virgin Interactive,RP,0,0,1994
70,6.175,Fox Interactive,1104K,Racing,6090000,0K,2917K,The Simpsons: Road Rage,1,0K,Electronic Arts,T,59,7.625,2001
34,7.8,Nintendo,0K,Action,3600000,444K,1459K,Luigi's Mansion,1,0K,Nintendo,E,161,8.5,2001
110,8.12,EA DICE,4416K,Shooter,13930000,444K,5835K,Battlefield 4,1,1472K,Electronic Arts,M,6698,6.18,2013
115,7.85,Pandemic Studios,1104K,Shooter,6640000,0K,4376K,Star Wars: Battlefront II,1,491K,LucasArts,T,916,8.8,2005
45,7.48,Ubisoft,1104K,Misc,6420000,0K,2917K,Just Dance 2014,1,491K,Ubisoft,E10+,222,6.866666667,2013
39,7,Office Create,1104K,Simulation,3580000,0K,1459K,Cooking Mama 2: Dinner With Friends,1,0K,505 Games,E,9,8,2007
0,0,THQ,1104K,Fighting,3580000,0K,1459K,WWF SmackDown!,1,0K,THQ,T,0,0,2000
0,0,Fox Interactive,1104K,Platform,3560000,0K,1459K,Croc: Legend of the Gobbos,1,0K,Fox Interactive,T,0,0,1997
49,7.2,Team Soho,1104K,Action,3540000,0K,0K,The Getaway,1,0K,Sony Computer Entertainment,M,88,6.8,2002
0,0,Eidos Interactive,1104K,Action,4160000,0K,1459K,Tomb Raider III: Adventures of Lara Croft,1,0K,Eidos Interactive,T,29,8.2,1997
59,7.233333333,EA Redwood Shores,1104K,Shooter,5150000,0K,2917K,James Bond 007: Agent Under Fire,1,0K,Electronic Arts,T,88,7.4,2001
0,0,Eidos Interactive,1104K,Action,7260000,0K,4376K,LEGO Star Wars: The Video Game,1,491K,Eidos Interactive,T,0,0,2005
0,0,THQ,1104K,Action,4020000,0K,1459K,Rugrats in Paris: The Movie,1,0K,THQ,T,0,0,2000
0,0,Sony Computer Entertainment,1104K,Platform,3520000,0K,1459K,Spyro 2: Ripto's Rage!,1,0K,Sony Computer Entertainment,RP,0,0,1999
125,8.9,Certain Affinity,0K,Shooter,3530000,0K,1459K,Left 4 Dead,1,0K,Electronic Arts,M,5026,8.55,2008
0,0,Nintendo,0K,Platform,3510000,1333K,0K,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1,0K,Nintendo,E,0,0,1996
0,0,Nintendo,0K,Action,3500000,1333K,1459K,Kung Fu,1,0K,Nintendo,E,0,0,1985
164,8.9,Ubisoft Montreal,1104K,Action,6900000,0K,4376K,Assassin's Creed: Brotherhood,1,491K,Ubisoft,M,2586,8.233333333,2010
61,8.275,EA Canada,2208K,Sports,4400000,0K,0K,FIFA Soccer 2004,1,491K,Electronic Arts,E,120,7.175,2006
180,8.766666667,EA DICE,2208K,Shooter,7140000,0K,2917K,Battlefield: Bad Company 2,1,491K,Electronic Arts,M,2908,8.466666667,2010
70,7.1,Vicarious Visions,0K,Misc,3460000,0K,1459K,Guitar Hero: On Tour,1,0K,Activision,E10+,29,8.8,2008
30,8.3,Agenda,1104K,Misc,3450000,444K,0K,Clubhouse Games,1,0K,Nintendo,E,28,8.4,2006
0,0,Capcom,0K,Role-Playing,3440000,3111K,0K,Monster Hunter 4,1,0K,Capcom,T,0,0,2013
178,8.266666667,Gearbox Software,1104K,Shooter,5710000,0K,2917K,Borderlands,1,491K,Take-Two Interactive,M,2505,7.966666667,2009
23,7.9,Namco,1104K,Fighting,3440000,0K,1459K,Tekken 4,1,0K,Namco Bandai Games,T,126,8.3,2002
45,7.7,SquareSoft,0K,Role-Playing,7010000,4889K,1459K,Final Fantasy III,1,0K,SquareSoft,T,151,8,1994
15,7,DMA Design,1104K,Action,3420000,0K,0K,Grand Theft Auto 2,1,0K,Take-Two Interactive,T,67,8,1998
109,9.3,"Kojima Productions, Moby Dick Studio",1104K,Action,5060000,444K,1459K,Metal Gear Solid V: The Phantom Pain,1,491K,Konami Digital Entertainment,M,7133,7.52,2015
252,7.266666667,Treyarch,1104K,Action,7620000,0K,4376K,Spider-Man 2,1,491K,Activision,T,196,7.6,2004
0,0,Nintendo,0K,Racing,3410000,444K,1459K,F-1 Race,1,0K,Nintendo,E,0,0,1990
38,8.733333333,EA Canada,2208K,Sports,4110000,0K,0K,FIFA Soccer 2003,1,491K,Electronic Arts,E,56,7.4,2002
86,9.1,Media Molecule,0K,Platform,3390000,0K,1459K,LittleBigPlanet 2,1,0K,Sony Computer Entertainment,E,657,8.4,2011
12,6.8,Eurocom Entertainment Software,1104K,Misc,3390000,0K,1459K,Crash Bash,1,0K,Sony Computer Entertainment,E,99,8.2,2000
122,7.6,Ubisoft Quebec,2208K,Action,4900000,0K,1459K,Assassin's Creed Syndicate,1,491K,Ubisoft,M,2265,6.266666667,2015
134,7.528571429,Traveller's Tales,3312K,Action,13390000,0K,7293K,LEGO Batman: The Videogame,1,1472K,Warner Bros. Interactive Entertainment,E10+,234,7.942857143,2008
0,0,Acclaim Entertainment,0K,Fighting,4690000,0K,2917K,WWF War Zone,1,0K,Acclaim Entertainment,RP,0,0,1998
0,0,Nintendo,0K,Action,3360000,444K,1459K,The Legend of Zelda: Majora's Mask,1,0K,Nintendo,E,0,0,2000
114,8.966666667,Ubisoft Montreal,3312K,Shooter,7310000,0K,1459K,Far Cry 3,1,982K,Ubisoft,M,5471,8.433333333,2012
0,0,THQ,1104K,Adventure,3340000,0K,1459K,Rugrats: Search For Reptar,1,0K,THQ,T,0,0,1998
0,0,Nintendo,0K,Misc,3330000,2222K,0K,English Training: Have Fun Improving Your Skills!,1,0K,Nintendo,E,0,0,2006
73,7.525,Eurocom Entertainment Software,1104K,Shooter,5060000,0K,1459K,James Bond 007: Nightfire,1,491K,Electronic Arts,T,146,8.25,2002
0,0,Sony Computer Entertainment,0K,Platform,3330000,444K,0K,Ratchet & Clank,1,0K,Sony Computer Entertainment,RP,0,0,2002
0,0,Capcom,0K,Action,3320000,2667K,0K,Monster Hunter X,1,0K,Capcom,T,0,0,2015
113,6.675,Double Helix Games,1104K,Action,5580000,0K,2917K,Star Wars Episode III: Revenge of the Sith,1,491K,LucasArts,T,167,7.65,2005
75,8.7,Nintendo,0K,Action,3310000,444K,0K,The Legend of Zelda: Spirit Tracks,1,0K,Nintendo,E10+,228,7.8,2009
110,8.4,Rockstar Toronto,1104K,Shooter,4580000,0K,2917K,Max Payne,1,0K,Take-Two Interactive,M,1176,8.425,2001
98,8.25,EA Games,1104K,Action,5670000,0K,2917K,The Lord of the Rings: The Return of the King,1,491K,Electronic Arts,T,168,8.625,2003
0,0,Nintendo,0K,Role-Playing,3280000,3111K,0K,Yokai Watch 2 Ganso/Honke,1,0K,Nintendo,E,0,0,2014
74,8.2,"Splash Damage, The Coalition",0K,Shooter,3280000,0K,1459K,Gears of War: Ultimate Edition,1,0K,Microsoft Game Studios,M,563,7.5,2015
107,7.7,"Luxoflux, Inc.",1104K,Action,5210000,0K,2917K,True Crime: Streets of LA,1,0K,Activision,M,151,7.7,2003
62,8.6,Level 5,1104K,Puzzle,3260000,444K,0K,Professor Layton and the Unwound Future,1,0K,Nintendo,E10+,111,9.2,2008
0,0,Sony Computer Entertainment,1104K,Racing,3250000,0K,0K,Gran Turismo (PSP),1,491K,Sony Computer Entertainment,RP,0,0,2009
43,6.3,Nintendo,1104K,Misc,3250000,444K,0K,Wii Music,1,0K,Nintendo,E,116,4.6,2008
0,0,Sony Computer Entertainment,1104K,Fighting,3240000,444K,0K,Tekken,1,0K,Sony Computer Entertainment,RP,0,0,1995
60,8.35,EA Sports,0K,Sports,7410000,0K,5835K,Madden NFL 16,1,982K,Electronic Arts,E,334,5.05,2015
81,8.1,Polyphony Digital,1104K,Racing,3230000,0K,0K,Gran Turismo 6,1,0K,Sony Computer Entertainment,E,758,7.7,2013
69,8.5,343 Industries,0K,Shooter,3230000,0K,1459K,Halo: The Master Chief Collection,1,0K,Microsoft Game Studios,M,1267,7.2,2014
0,0,Electronic Arts,1104K,Shooter,3210000,0K,1459K,007: Tomorrow Never Dies,1,0K,Electronic Arts,E,0,0,1999
85,8.8,Nintendo,0K,Platform,3210000,889K,0K,Super Mario Maker,1,0K,Nintendo,E,691,8.7,2015
0,0,THQ,1104K,Fighting,3200000,0K,1459K,WWF SmackDown! 2: Know Your Role,1,0K,THQ,T,0,0,2000
0,0,Nintendo,0K,Sports,4810000,2667K,0K,Baseball,1,0K,Nintendo,E,0,0,1983
0,0,Nintendo,0K,Fighting,3200000,0K,1459K,Killer Instinct,1,0K,Nintendo,E,0,0,1995
0,0,Enix Corporation,0K,Role-Playing,3190000,3111K,0K,Dragon Quest VI: Maboroshi no Daichi,1,0K,Enix Corporation,RP,0,0,1995
79,9.1,Ready at Dawn,0K,Action,3180000,0K,1459K,God of War: Chains of Olympus,1,491K,Sony Computer Entertainment,M,565,8.6,2008
86,6.333333333,Shiny Entertainment,1104K,Action,4830000,0K,1459K,Enter the Matrix,1,0K,Atari,T,257,7.733333333,2003
67,8.3,Square Enix,0K,Role-Playing,3180000,444K,0K,Crisis Core: Final Fantasy VII,1,0K,Square Enix,T,463,8,2007
63,8.2,Harmonix Music Systems,0K,Misc,3170000,0K,1459K,Dance Central,1,0K,MTV Games,T,85,7.6,2010
161,8.9,Team Bondi,2208K,Adventure,5870000,0K,1459K,L.A. Noire,1,491K,Take-Two Interactive,M,1903,7.75,2011
22,8.9,Namco,0K,Simulation,3170000,0K,1459K,Ace Combat 04: Shattered Skies,1,0K,Sony Computer Entertainment Europe,E,95,9.1,2001
42,8.7,Nintendo,0K,Simulation,3150000,889K,1459K,Animal Crossing,1,0K,Nintendo,E,137,8.9,2001
110,7.783333333,EA Canada,3312K,Sports,9480000,0K,1459K,FIFA Soccer 08,1,3436K,Electronic Arts,E,231,6.85,2007
0,0,1st Playable Productions,0K,Adventure,3140000,0K,1459K,Club Penguin: Elite Penguin Force,1,0K,Disney Interactive Studios,E,37,8,2008
19,8.7,Neversoft Entertainment,1104K,Action,4590000,0K,2917K,Spider-Man,1,0K,Activision,E,107,9,2000
45,7.3,Nd Cube,0K,Misc,3130000,444K,0K,Mario Party 9,1,0K,Nintendo,E,155,6.8,2012
13,8.8,EA Canada,0K,Racing,3120000,0K,1459K,Need for Speed III: Hot Pursuit,1,0K,Electronic Arts,E,0,0,1998
0,0,Nintendo,0K,Racing,3120000,0K,1459K,Star Wars Episode I Racer,1,0K,Nintendo,E,0,0,1999
43,8.2,"Dimps Corporation, Sonic Team",1104K,Platform,3120000,0K,0K,Sonic Rush,1,0K,Sega,E,101,8.5,2005
0,0,Enix Corporation,0K,Role-Playing,3120000,2667K,0K,Dragon Warrior IV,1,0K,Enix Corporation,RP,0,0,1990
48,8.3,Nintendo,0K,Misc,3990000,2667K,0K,Rhythm Heaven,1,0K,Nintendo,E,63,9,2008
12,8.1,Indies Zero,0K,Misc,3110000,889K,0K,Personal Trainer: Cooking,1,0K,Nintendo,E,10,7.8,2006
81,9.1,Nintendo,0K,Action,3100000,444K,0K,The Legend of Zelda: A Link Between Worlds,1,0K,Nintendo,E,1057,8.9,2013
154,6.66,Capcom,1104K,Shooter,5220000,889K,1459K,Resident Evil 6,1,491K,Capcom,M,3707,5.86,2012
215,9.466666667,BioWare,1104K,Role-Playing,4940000,0K,1459K,Mass Effect 2,1,491K,Electronic Arts,M,7783,8.733333333,2010
44,6.6,Dimps Corporation,0K,Fighting,3780000,444K,1459K,Dragon Ball Z: Budokai,1,0K,Atari,T,86,7.1,2002
48,9.066666667,EA Sports,0K,Sports,5480000,0K,2917K,Madden NFL 2002,1,491K,Electronic Arts,E,61,8,2001
0,0,Namco Bandai Games,0K,Sports,3080000,444K,1459K,World Class Track Meet,1,0K,Namco Bandai Games,E,0,0,1986
0,0,Nintendo,0K,Platform,5660000,1333K,2917K,Donkey Kong,1,0K,Nintendo,E,0,0,1994
18,7.5,Maxis,1104K,Simulation,3070000,0K,1459K,The Sims: Vacation,1,0K,Electronic Arts,T,22,7.8,2002
60,6.6,Nintendo,0K,Simulation,3050000,1333K,0K,Animal Crossing: Happy Home Designer,1,0K,Nintendo,E,106,6.9,2015
74,7,Maxis,1104K,Simulation,3050000,0K,0K,The Sims 4,1,0K,Electronic Arts,T,2057,3.9,2014
153,8.325,Gearbox Software,1104K,Shooter,6850000,0K,2917K,Borderlands 2,1,491K,Take-Two Interactive,M,4590,8.05,2012
102,7.3,"Luxoflux, Inc.",1104K,Action,6380000,0K,2917K,Kung Fu Panda,1,982K,Activision,E10+,74,7.56,2008
127,9.166666667,BioWare,1104K,Role-Playing,5700000,0K,2917K,Mass Effect 3,1,491K,Electronic Arts,M,11500,5.6,2012
107,8.7,Quantic Dream,1104K,Adventure,3030000,0K,0K,Heavy Rain,1,0K,Sony Computer Entertainment,M,2759,7.7,2010
0,0,Ubisoft,1104K,Platform,3030000,0K,1459K,Rayman,1,0K,Ubisoft,E10+,0,0,1995
149,7.833333333,Volition Inc.,1104K,Action,4750000,0K,1459K,Saints Row 2,1,491K,THQ,M,822,7.6,2008
110,8.7,Ubisoft Montreal,2208K,Action,6000000,0K,2917K,Tom Clancy's Splinter Cell,1,491K,Ubisoft,T,256,8.375,2002
